Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2018-05-01,"Is the class easy? No, it's not at all. Is he the best professor? Maybe... Did I learn? OMG, I don't even recognize myself after this class. Never ever coded a line in my life and now I'm even coding games and hundreds of lines of code for assignments. I really liked his style for this class.",5.0,4.0,"LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, Caring",BTE320,True,mandatory,A,5,1,0
2018-04-27,"He is a very good teacher, just the class itself is not particularly easy, which is why I made it a 3. Overall, very good experience.",5.0,3.0,"Respected, Clear grading criteria, Caring",BTE210,True,mandatory,,0,0,0
2018-04-20,"His lectures are very structured, makes you work on designing a real database that's fully functional from scratch, and he is willing to guide you through the designing process step by step. Not the easiest class, but it is definitely meaningful and fruitful. Go to his office hours and he will be happy to help with any trouble you have.",5.0,3.0,"Gives good feedback, Caring, GROUP PROJECTS",BTE423,True,mandatory,A,5,2,0
2018-04-16,"I was told and was totally true, this is the only professor worth for BUS 150. I recommend him with confident, I was able to get a job after this class. Couldn't have made it without the amazing lectures he taught for us. Yes a lot of work, yes a lot of textbook time, but totally worth it.",5.0,4.0,"ACCESSIBLE OUTSIDE CLASS, Clear grading criteria, Amazing lectures",BUS150,True,mandatory,A-,5,2,0
2018-03-29,"I was really nervous when starting this class. Still a difficult material, but he will do all in his power to make you understand the topics. I'm not a fan of group projects, and I'm really enjoying creating a real database from scratch, who could tell me that. Recommended.",5.0,4.0,"Gives good feedback, ACCESSIBLE OUTSIDE CLASS, Amazing lectures",BTE423,True,mandatory,A,5,2,0
2018-03-26,He is one of the few BUS150 teachers that truly know the material. Exams are similar to in-class practices (slightly more challenging though) and projects are fun. Attendance is mandatory. Definitely will take him again.,5.0,1.0,"ACCESSIBLE OUTSIDE CLASS, Caring, GROUP PROJECTS",BUS150,True,mandatory,A+,5,2,0
2018-03-06,"This is a very hard class, but he definitely helps you if you show interest.",4.0,4.0,"LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, Amazing lectures",BTE320,True,mandatory,Not sure yet,5,1,0
2018-01-15,"He truly cares about students and is very knowledgeable in the subject area. He's definitely there to help, but you have to practice outside of class. Exams very similar to cases in textbook and he tells you what to focus on. Two group projects - one has a peer eval, which I love. You will need the textbook and your laptop (Windows) every class.",5.0,2.0,"Respected, Caring, Would take again",BUS150,True,mandatory,A,5,1,0
2018-01-10,"Overall a good professor. Tests are hard if you don't practice a lot before hand, requires two group projects which are a breeze. Very open to helping outside of class. You can learn everything from the textbook very easily, but still show up to class as he's very strict with the attendance portion of the grade.",4.0,2.0,"Tough Grader, ACCESSIBLE OUTSIDE CLASS, GROUP PROJECTS",BUS150,True,mandatory,A-,5,0,0
2017-12-07,"He truly knows the topics of BTE, I'm glad I picked him for this class.",5.0,4.0,"ACCESSIBLE OUTSIDE CLASS, GROUP PROJECTS, Would take again",CIS210,True,mandatory,A,5,1,0
2017-11-08,"First I must say, he really knows the material, and he cares about his students, but of course, you have to show interest in the class. Hope he teaches other classes so I can take him again.",4.0,3.0,"Get ready to read, Inspirational, GROUP PROJECTS",BTE210,True,mandatory,A-,5,3,1
2017-05-15,He cares very much about his students and is very accessible. Knows very well his material.,5.0,3.0,"Gives good feedback, ACCESSIBLE OUTSIDE CLASS, GROUP PROJECTS",BTE210,True,mandatory,,5,3,1
2017-05-09,"caring professor, yes! he always had time for my questions, I really appreciate the time he took to help me.",5.0,3.0,"LOTS OF HOMEWORK, Clear grading criteria, Caring",BTE210,True,mandatory,A-,5,3,1
2017-04-26,Very caring professor and his passion for the class shines through.,5.0,3.0,"Gives good feedback, Respected, GROUP PROJECTS",BTE210,True,mandatory,A,0,3,1
2016-12-14,"Very hard class, but this teacher makes it in a way that all makes sense at the end. What a tremendous journey, I came from no clue at the beginning of the semester to almost an A at the end, honestly, if you follow his instructions, you can make it.",5.0,4.0,"Clear grading criteria, Caring, GROUP PROJECTS",BTE210,True,mandatory,A-,5,4,0
2016-11-28,"With BTE210, you're either good at it or not. Every class is hard but he is the better teacher. To do well on tests, have to read textbook no matter who you have.",4.0,2.0,"Clear grading criteria, Amazing lectures, GROUP PROJECTS",BTE210,True,mandatory,A+,5,3,0
2015-12-18,"I thank Dr. Espinosa for so many reasons, I went to him so many times and he always answered my questions in kindly manner, and gave me awesome feedback on assignments. I would take him as a professor for sure if he is teaching other course.",5.0,2.0,,BTE210,True,mandatory,A-,4,3,0
2015-11-16,"He is inspirational, the class is divided into regular lectures and a final project where you put in practice all learned in the 1st part.",5.0,3.0,,BTE210,True,mandatory,,4,3,0
2015-11-04,"First I was scared because he looks really young, and I prefer professor with experience. Later on I realized that he has the perfect blend, young but experienced and makes us work just on the right things. I would definitely take him again.",5.0,1.0,,BTE210,True,mandatory,,4,8,0
2015-07-02,"He cares so much about us, great lecturer.",5.0,1.0,,CIS210,True,mandatory,A-,3,6,0
2015-06-17,"He is inspirational, always making emphasis on the importance of technology at every business area. I liked it and really learned a lot here. Pity I dont see any other class where he is the professor.",5.0,1.0,,CIS210,True,mandatory,A-,4,4,0
2015-05-12,"The class was pretty basic the first part of the semester, I didn't even study for the tests and got good grades. The project is basically the entire class, make sure that you do a great project and presented well, he is very picky with details on the project. overall great class.",4.0,1.0,,CIS210,True,,,1,8,0
